filename,width,height,class,xmin,ymin,xmax,ymax
n-437-_jpg.rf.580599d30c209f5f66d770cc7adf8eb6.jpg,640,640,Rotten_gills,400,266,486,353
s-53-_jpg.rf.20c989f6d10bf32aee4d79a7f00888d5.jpg,640,640,Rotten_gills,129,164,304,289
s-249-_jpg.rf.0a448007c23c2384757f32c664316df1.jpg,640,640,Rotten_gills,116,191,303,449
n-29-_jpg.rf.b050ed6082aa2f0366aa35683df08cfd.jpg,640,640,Eye_disease,270,311,318,351
n-350-_jpg.rf.24ee0a744fc1d3d77340420a82b2db29.jpg,640,640,Fin_lesions,61,310,243,492
n-350-_jpg.rf.24ee0a744fc1d3d77340420a82b2db29.jpg,640,640,Fin_lesions,91,107,238,303
n-281-_jpg.rf.eecb219c3241570b36230d5ecab2bc69.jpg,640,640,Body_Worms,483,271,523,303
n-281-_jpg.rf.eecb219c3241570b36230d5ecab2bc69.jpg,640,640,Body_Worms,420,272,439,296
n-281-_jpg.rf.eecb219c3241570b36230d5ecab2bc69.jpg,640,640,Body_Worms,407,231,439,257
n-281-_jpg.rf.eecb219c3241570b36230d5ecab2bc69.jpg,640,640,Body_Worms,384,196,405,225
n-281-_jpg.rf.eecb219c3241570b36230d5ecab2bc69.jpg,640,640,Body_Worms,459,208,484,232
n-281-_jpg.rf.eecb219c3241570b36230d5ecab2bc69.jpg,640,640,Body_Worms,537,249,561,275
n-450-_jpg.rf.8ff4e2cb47b9faa1b493350480395248.jpg,640,640,Rotten_gills,70,93,241,262
s-239-_jpg.rf.31fb97f56543ee74c7663a224dfd16b8.jpg,640,640,Eye_disease,245,163,348,273
n-289-_jpg.rf.842412a9ffdfdabe5b001f3d5aa92e66.jpg,640,640,Body_Worms,203,251,266,297
n-289-_jpg.rf.842412a9ffdfdabe5b001f3d5aa92e66.jpg,640,640,Body_Worms,149,287,192,325
n-289-_jpg.rf.842412a9ffdfdabe5b001f3d5aa92e66.jpg,640,640,Eye_disease,217,337,281,406
n-210-_jpg.rf.8aeceb3cbeb83c49c6f5bc2789953ff7.jpg,640,640,EUS,328,310,376,358
n-210-_jpg.rf.8aeceb3cbeb83c49c6f5bc2789953ff7.jpg,640,640,EUS,338,372,378,412
n-210-_jpg.rf.8aeceb3cbeb83c49c6f5bc2789953ff7.jpg,640,640,EUS,213,343,235,363
n-210-_jpg.rf.8aeceb3cbeb83c49c6f5bc2789953ff7.jpg,640,640,EUS,129,337,164,367
s-170-_jpg.rf.4a54b66fa36d311c8aa8bda90fe4fd9a.jpg,640,640,Fin_lesions,243,428,386,571
robo-237-_jpg.rf.c3b85ac21584aaa7e682134038675876.jpg,640,640,EUS,291,360,326,416
robo-237-_jpg.rf.c3b85ac21584aaa7e682134038675876.jpg,640,640,EUS,234,353,288,435
robo-237-_jpg.rf.c3b85ac21584aaa7e682134038675876.jpg,640,640,EUS,285,459,323,517
robo-237-_jpg.rf.c3b85ac21584aaa7e682134038675876.jpg,640,640,EUS,241,461,276,516
robo-237-_jpg.rf.c3b85ac21584aaa7e682134038675876.jpg,640,640,EUS,206,445,240,504
n-38-_jpg.rf.b012a83c959284fdd2c0cf28c760d5d3.jpg,640,640,Eye_disease,282,156,392,212
image_36_1_jpg.rf.7967bec86e034c2b9f5fe882b44edf1f.jpg,640,640,EUS,307,247,425,327
s-166-_jpg.rf.c29075d3f8d2d324096d0113512d4a02.jpg,640,640,EUS,351,371,457,478
s-166-_jpg.rf.c29075d3f8d2d324096d0113512d4a02.jpg,640,640,Eye_disease,479,446,525,492
IMG20230921153451_jpg.rf.bd4210eeb30e4b4fe48ca937a345ccfa.jpg,640,640,Rotten_gills,155,269,319,383
IMG20230921153451_jpg.rf.bd4210eeb30e4b4fe48ca937a345ccfa.jpg,640,640,Eye_disease,206,383,287,450
n-457-_jpg.rf.181a45f3f2b8a22c02dc32360e25bd68.jpg,640,640,Eye_disease,326,217,417,307
n-457-_jpg.rf.181a45f3f2b8a22c02dc32360e25bd68.jpg,640,640,Rotten_gills,196,158,321,284
8_jpg.rf.7cbf2deec6c80d0ede7a197b94657d04.jpg,640,640,EUS,74,310,581,452
n-450-_jpg.rf.21bcfbd04d98e757d04f2d2bf67fb649.jpg,640,640,Rotten_gills,449,174,611,334
n-472-_jpg.rf.b991727fbdef6bffcac0f1e3d086922c.jpg,640,640,Rotten_gills,199,184,273,376
n-348-_jpg.rf.d3ec81210cc153b693346f9739f60473.jpg,640,640,Fin_lesions,233,280,531,578
s-157-_jpg.rf.55d7e550d4444ba3987a84a72c0c79b5.jpg,640,640,Rotten_gills,348,236,521,428
s-292-_jpg.rf.3d522b5fafff115f90970e0ea6fe96f7.jpg,640,640,Fin_lesions,136,310,599,471
s-117-_jpg.rf.c08cda24f3e0140c8b209bef39785172.jpg,640,640,Fin_lesions,78,274,180,352
s-117-_jpg.rf.c08cda24f3e0140c8b209bef39785172.jpg,640,640,EUS,375,304,417,359
s-117-_jpg.rf.c08cda24f3e0140c8b209bef39785172.jpg,640,640,EUS,291,309,329,348
s-117-_jpg.rf.c08cda24f3e0140c8b209bef39785172.jpg,640,640,EUS,221,305,276,344
n-437-_jpg.rf.4b6af81ff78909b0afff9963a7bc43f4.jpg,640,640,Rotten_gills,246,157,340,248
n-483-_jpg.rf.c1be522f60c820bf20325f080b9a491d.jpg,640,640,Rotten_gills,136,258,224,379
n-430-_jpg.rf.a3015d7ffa06dd87201694db2103fa30.jpg,640,640,Fin_lesions,130,190,293,356
n-322-_jpg.rf.5ccf1046292eb31d2f01a028acb8406b.jpg,640,640,EUS,161,165,319,239
n-444-_jpg.rf.6b73220292e1165657c78ecc091d8875.jpg,640,640,Rotten_gills,184,208,452,457
n-180-_jpg.rf.0b96457da140b960c1762e3368e50373.jpg,640,640,EUS,492,138,557,324
IMG20230921153646_jpg.rf.c29c41e79832bda54c4491a141b40a90.jpg,640,640,Eye_disease,180,191,294,287
n-337-_jpg.rf.f9b310942416220a5c9f25b5ef952a03.jpg,640,640,Fin_lesions,209,214,276,273
n-337-_jpg.rf.f9b310942416220a5c9f25b5ef952a03.jpg,640,640,EUS,209,301,316,408
s-38-_jpg.rf.549da7995e62b9017ffe7b9ea7c706b8.jpg,640,640,Rotten_gills,235,311,418,495
s-38-_jpg.rf.549da7995e62b9017ffe7b9ea7c706b8.jpg,640,640,Eye_disease,193,253,273,334
n-138-_jpg.rf.1734b1031aee1cf27b861e9c67cd809e.jpg,640,640,EUS,280,201,412,311
n-180-_jpg.rf.f140850cee783aa083a421cfa1524a61.jpg,640,640,EUS,489,109,526,291
n-203-_jpg.rf.0fccedfdafdbf0d9905e946d3df3d5a2.jpg,640,640,Body_Worms,199,127,240,178
n-203-_jpg.rf.0fccedfdafdbf0d9905e946d3df3d5a2.jpg,640,640,Body_Worms,235,71,257,105
n-203-_jpg.rf.0fccedfdafdbf0d9905e946d3df3d5a2.jpg,640,640,Body_Worms,245,39,294,77
s-265-_jpg.rf.f46f74c42de31a3a7f81b82215bc335a.jpg,640,640,EUS,394,298,487,391
s-265-_jpg.rf.f46f74c42de31a3a7f81b82215bc335a.jpg,640,640,EUS,339,324,380,388
s-265-_jpg.rf.f46f74c42de31a3a7f81b82215bc335a.jpg,640,640,EUS,210,329,298,416
s-11-_jpg.rf.f0a237709003cd623ce7fa81a152f1b3.jpg,640,640,EUS,216,364,296,443
s-11-_jpg.rf.f0a237709003cd623ce7fa81a152f1b3.jpg,640,640,Fin_lesions,353,78,446,192
s-11-_jpg.rf.f0a237709003cd623ce7fa81a152f1b3.jpg,640,640,Eye_disease,247,493,292,535
ikan_ikan_Gurame_43_jpg.rf.0fcd6bf1108c326cbe567ea49285f289.jpg,640,640,Body_Worms,114,284,177,344
ikan_ikan_Gurame_43_jpg.rf.0fcd6bf1108c326cbe567ea49285f289.jpg,640,640,Body_Worms,390,297,463,371
IMG20230921151411_jpg.rf.212c884756cae565397170261a800988.jpg,640,640,Fin_lesions,428,254,641,409
s-114-_jpg.rf.6f250ca85a4060ed44ff94971f60acb8.jpg,640,640,EUS,4,314,49,394
s-114-_jpg.rf.6f250ca85a4060ed44ff94971f60acb8.jpg,640,640,EUS,97,318,156,401
s-114-_jpg.rf.6f250ca85a4060ed44ff94971f60acb8.jpg,640,640,EUS,177,323,292,366
s-114-_jpg.rf.6f250ca85a4060ed44ff94971f60acb8.jpg,640,640,Fin_lesions,404,243,574,401
s-89-_jpg.rf.c83c3b0d63faa9ca97ae27ff74c788e2.jpg,640,640,Rotten_gills,257,202,444,389
n-142-_jpg.rf.e69c8c41fcd26c1cc9bca2d30b266311.jpg,640,640,EUS,348,287,431,378
n-142-_jpg.rf.e69c8c41fcd26c1cc9bca2d30b266311.jpg,640,640,EUS,144,316,199,396
n-142-_jpg.rf.e69c8c41fcd26c1cc9bca2d30b266311.jpg,640,640,Fin_lesions,478,221,586,356
s-219-_jpg.rf.7fa8565d8a6a5b301fe29b58c0b5a060.jpg,640,640,EUS,186,104,285,167
s-219-_jpg.rf.7fa8565d8a6a5b301fe29b58c0b5a060.jpg,640,640,Fin_lesions,145,416,339,637
s-219-_jpg.rf.7fa8565d8a6a5b301fe29b58c0b5a060.jpg,640,640,Fin_lesions,316,197,399,368
image_34_3_jpg.rf.ec9f49c17e3fbe3f3d72402c02c6c3d1.jpg,640,640,EUS,224,363,386,499
n-372-_jpg.rf.874e8e5382658c07b3e69656ebe431d1.jpg,640,640,EUS,405,222,516,360
n-372-_jpg.rf.874e8e5382658c07b3e69656ebe431d1.jpg,640,640,Eye_disease,539,299,563,354
s-187-_jpg.rf.8bb3ae33a540e43e075e6d40277789d0.jpg,640,640,Rotten_gills,251,227,345,388
n-85-_jpg.rf.604514275df6d34f36a85dc65cb70ba2.jpg,640,640,Eye_disease,171,252,238,316
IMG20230921153451_jpg.rf.1d2ff21cc7c0db7aaa2e75697f9467e6.jpg,640,640,Rotten_gills,286,327,383,482
IMG20230921153451_jpg.rf.1d2ff21cc7c0db7aaa2e75697f9467e6.jpg,640,640,Eye_disease,395,348,454,423
n-429-_jpg.rf.88448efa28a3a65d9e5c45a0b28cd7a1.jpg,640,640,Fin_lesions,408,263,504,530
s-276-_jpg.rf.4a90ae1e666c4b602699df4fede4d762.jpg,640,640,EUS,140,353,270,444
s-276-_jpg.rf.4a90ae1e666c4b602699df4fede4d762.jpg,640,640,EUS,306,343,367,449
s-276-_jpg.rf.4a90ae1e666c4b602699df4fede4d762.jpg,640,640,EUS,452,371,513,436
s-276-_jpg.rf.4a90ae1e666c4b602699df4fede4d762.jpg,640,640,EUS,540,350,601,444
f3_jpg.rf.72c5f618e26590d0ceecba6437bcfe6c.jpg,640,640,EUS,274,330,372,456
f3_jpg.rf.72c5f618e26590d0ceecba6437bcfe6c.jpg,640,640,EUS,389,134,442,213
f3_jpg.rf.72c5f618e26590d0ceecba6437bcfe6c.jpg,640,640,EUS,499,104,564,163
n-475-_jpg.rf.db2cab7a05b3eb06ef306fd6d40a8cd9.jpg,640,640,Rotten_gills,250,209,356,315
n-399-_jpg.rf.3418348732bde97a2d8af9b9da81c5f2.jpg,640,640,Fin_lesions,194,271,395,471
s-183-_jpg.rf.d040c643b1fdc444fe4dad91c23cd71e.jpg,640,640,Rotten_gills,264,268,424,372
s-268-_jpg.rf.ba61e46efda86072bc43eab9c3b5e29c.jpg,640,640,EUS,135,328,199,389
s-268-_jpg.rf.ba61e46efda86072bc43eab9c3b5e29c.jpg,640,640,EUS,224,329,290,406
s-268-_jpg.rf.ba61e46efda86072bc43eab9c3b5e29c.jpg,640,640,EUS,328,332,447,385
s-108-_jpg.rf.49b771fc65be3b7000c3eb80e1087f5a.jpg,640,640,EUS,92,281,149,355
s-108-_jpg.rf.49b771fc65be3b7000c3eb80e1087f5a.jpg,640,640,EUS,163,269,238,345
s-108-_jpg.rf.49b771fc65be3b7000c3eb80e1087f5a.jpg,640,640,EUS,271,227,356,331
s-108-_jpg.rf.49b771fc65be3b7000c3eb80e1087f5a.jpg,640,640,EUS,383,217,491,325
n-441-_jpg.rf.f4fd2e462567fcd317aaa4b72c982f98.jpg,640,640,Rotten_gills,183,235,418,471
n-441-_jpg.rf.f4fd2e462567fcd317aaa4b72c982f98.jpg,640,640,Rotten_gills,254,187,504,438
n-253-_jpg.rf.3b1af1da0a3784ad305b306a9ec9308e.jpg,640,640,Body_Worms,251,214,468,366
n-235-_jpg.rf.981c274ef8070461dbb41b8907f9b3d7.jpg,640,640,Body_Worms,195,241,243,278
n-235-_jpg.rf.981c274ef8070461dbb41b8907f9b3d7.jpg,640,640,Body_Worms,260,213,305,253
n-235-_jpg.rf.981c274ef8070461dbb41b8907f9b3d7.jpg,640,640,Body_Worms,336,222,383,278
n-235-_jpg.rf.981c274ef8070461dbb41b8907f9b3d7.jpg,640,640,Body_Worms,400,223,432,277
n-235-_jpg.rf.981c274ef8070461dbb41b8907f9b3d7.jpg,640,640,Body_Worms,371,117,440,168
n-235-_jpg.rf.981c274ef8070461dbb41b8907f9b3d7.jpg,640,640,Body_Worms,439,166,479,215
n-235-_jpg.rf.981c274ef8070461dbb41b8907f9b3d7.jpg,640,640,Body_Worms,516,184,615,248
n-235-_jpg.rf.981c274ef8070461dbb41b8907f9b3d7.jpg,640,640,Body_Worms,167,283,207,333
n-235-_jpg.rf.981c274ef8070461dbb41b8907f9b3d7.jpg,640,640,Body_Worms,211,297,245,340
image_10_1_jpg.rf.a19ad9a802d8e9457d6c6bf5b9fefc55.jpg,640,640,EUS,435,226,518,297
IMG20230921152106_jpg.rf.9b92d6518e9568c38cad1b8ca29b3b50.jpg,640,640,Rotten_gills,167,226,325,414
IMG20230921151258_jpg.rf.2b301023ae3b81eefb4f596bce204275.jpg,640,640,Fin_lesions,228,454,323,550
n-438-_jpg.rf.f584e29a9148c870ee6249c087b73dd4.jpg,640,640,Rotten_gills,186,186,442,441
ironnn-13-_jpg.rf.25f9670756459d72e393acb168026a38.jpg,640,640,Body_Worms,353,330,408,374
ironnn-13-_jpg.rf.25f9670756459d72e393acb168026a38.jpg,640,640,Body_Worms,305,370,392,443
ironnn-13-_jpg.rf.25f9670756459d72e393acb168026a38.jpg,640,640,Body_Worms,268,522,361,618
n-195-_jpg.rf.8b6e2282030909ecbf30e4d15a50c235.jpg,640,640,EUS,281,262,425,362
n-232-_jpg.rf.9f16e73f9c93dfb85420c10cb281e3b9.jpg,640,640,Body_Worms,383,271,428,310
n-232-_jpg.rf.9f16e73f9c93dfb85420c10cb281e3b9.jpg,640,640,Body_Worms,410,323,451,348
n-232-_jpg.rf.9f16e73f9c93dfb85420c10cb281e3b9.jpg,640,640,Body_Worms,391,353,425,385
n-232-_jpg.rf.9f16e73f9c93dfb85420c10cb281e3b9.jpg,640,640,Body_Worms,516,377,555,399
n-288-_jpg.rf.b5274861c0e66a45e6f93f821c6207b4.jpg,640,640,Body_Worms,429,270,527,341
n-288-_jpg.rf.b5274861c0e66a45e6f93f821c6207b4.jpg,640,640,Body_Worms,430,192,485,264
n-288-_jpg.rf.b5274861c0e66a45e6f93f821c6207b4.jpg,640,640,Body_Worms,426,157,451,198
n-288-_jpg.rf.b5274861c0e66a45e6f93f821c6207b4.jpg,640,640,Body_Worms,513,187,573,246
n-288-_jpg.rf.b5274861c0e66a45e6f93f821c6207b4.jpg,640,640,Body_Worms,537,262,603,336
n-288-_jpg.rf.b5274861c0e66a45e6f93f821c6207b4.jpg,640,640,Body_Worms,185,171,231,220
n-288-_jpg.rf.b5274861c0e66a45e6f93f821c6207b4.jpg,640,640,Body_Worms,155,226,209,293
n-288-_jpg.rf.b5274861c0e66a45e6f93f821c6207b4.jpg,640,640,Body_Worms,205,308,260,332
n-288-_jpg.rf.b5274861c0e66a45e6f93f821c6207b4.jpg,640,640,Body_Worms,104,283,141,338
n-288-_jpg.rf.b5274861c0e66a45e6f93f821c6207b4.jpg,640,640,Body_Worms,97,397,148,513
n-288-_jpg.rf.b5274861c0e66a45e6f93f821c6207b4.jpg,640,640,Body_Worms,162,413,203,458
n-288-_jpg.rf.b5274861c0e66a45e6f93f821c6207b4.jpg,640,640,Body_Worms,224,334,283,387
n-472-_jpg.rf.05ac42d6c2a0d9b4aac259ca5751ac3b.jpg,640,640,Rotten_gills,188,365,385,452
IMG20230921160232_jpg.rf.c9aa142ab4a59bb9f674da1396dff63c.jpg,640,640,Rotten_gills,261,183,381,338
image_96_3_jpg.rf.4d457567e557b6f680de0e6e304499ec.jpg,640,640,EUS,309,384,409,457
image_96_3_jpg.rf.4d457567e557b6f680de0e6e304499ec.jpg,640,640,EUS,474,331,575,400
image_96_3_jpg.rf.4d457567e557b6f680de0e6e304499ec.jpg,640,640,EUS,189,182,260,261
image_96_3_jpg.rf.4d457567e557b6f680de0e6e304499ec.jpg,640,640,EUS,304,178,504,287
n-43-_jpg.rf.6099ead3675eb6aa7e3911a1866028f1.jpg,640,640,Eye_disease,383,337,504,462
9_jpg.rf.214aab6146ba5e0667d00f211953669e.jpg,640,640,EUS,213,237,299,544
9_jpg.rf.214aab6146ba5e0667d00f211953669e.jpg,640,640,EUS,435,207,514,449
9_jpg.rf.214aab6146ba5e0667d00f211953669e.jpg,640,640,EUS,307,188,368,343
9_jpg.rf.214aab6146ba5e0667d00f211953669e.jpg,640,640,Fin_lesions,1,137,153,444
s-107-_jpg.rf.949b8312f411a3f39e77046c45a382f3.jpg,640,640,EUS,331,327,381,377
s-107-_jpg.rf.949b8312f411a3f39e77046c45a382f3.jpg,640,640,EUS,409,303,478,371
s-107-_jpg.rf.949b8312f411a3f39e77046c45a382f3.jpg,640,640,EUS,200,340,300,394
n-299-_jpg.rf.1ce85fd1299c5d17ed980d2c5bfa9cda.jpg,640,640,Body_Worms,131,252,247,336
n-299-_jpg.rf.1ce85fd1299c5d17ed980d2c5bfa9cda.jpg,640,640,Body_Worms,401,345,519,390
n-299-_jpg.rf.1ce85fd1299c5d17ed980d2c5bfa9cda.jpg,640,640,Body_Worms,236,349,287,413
n-299-_jpg.rf.1ce85fd1299c5d17ed980d2c5bfa9cda.jpg,640,640,Body_Worms,295,175,344,250
n-299-_jpg.rf.1ce85fd1299c5d17ed980d2c5bfa9cda.jpg,640,640,Body_Worms,272,278,319,350
n-299-_jpg.rf.1ce85fd1299c5d17ed980d2c5bfa9cda.jpg,640,640,Body_Worms,426,278,481,317
n-299-_jpg.rf.1ce85fd1299c5d17ed980d2c5bfa9cda.jpg,640,640,Body_Worms,412,309,441,350
n-299-_jpg.rf.1ce85fd1299c5d17ed980d2c5bfa9cda.jpg,640,640,Body_Worms,421,198,451,224
n-299-_jpg.rf.1ce85fd1299c5d17ed980d2c5bfa9cda.jpg,640,640,Body_Worms,459,234,485,256
n-299-_jpg.rf.1ce85fd1299c5d17ed980d2c5bfa9cda.jpg,640,640,Body_Worms,338,188,381,238
n-227-_jpg.rf.4fb0a54264e963303266e48628f762f2.jpg,640,640,Body_Worms,329,142,403,249
n-227-_jpg.rf.4fb0a54264e963303266e48628f762f2.jpg,640,640,Body_Worms,265,315,324,388
n-273-_jpg.rf.9ac4012d0a2e8bf3671b31f064e1e03b.jpg,640,640,Head_Worms,198,195,303,282
n-448-_jpg.rf.946a5a8f9c5ed0a613d5d5e519a7a968.jpg,640,640,Rotten_gills,172,212,401,440
n-448-_jpg.rf.946a5a8f9c5ed0a613d5d5e519a7a968.jpg,640,640,Eye_disease,392,243,494,346
IMG20230921152508_jpg.rf.189a824d9472497dfd6b0b6c46942a3d.jpg,640,640,Fin_lesions,293,225,556,484
s-85-_jpg.rf.3b1375f98578726ee7e770bab4eeb295.jpg,640,640,Rotten_gills,202,422,347,519
n-304-_jpg.rf.e3e8ade5a2d90839e00fec958906d33f.jpg,640,640,Body_Worms,408,353,548,493
ironnn-13-_jpg.rf.812d1f644c5eecfbda61d0e418b83c51.jpg,640,640,Body_Worms,231,319,280,353
ironnn-13-_jpg.rf.812d1f644c5eecfbda61d0e418b83c51.jpg,640,640,Body_Worms,234,368,311,425
ironnn-13-_jpg.rf.812d1f644c5eecfbda61d0e418b83c51.jpg,640,640,Body_Worms,225,523,302,604
n-335-_jpg.rf.a9c22ed432383affd0dbb4592001368c.jpg,640,640,Fin_lesions,103,1,425,231
n-335-_jpg.rf.a9c22ed432383affd0dbb4592001368c.jpg,640,640,Fin_lesions,92,346,246,560
n-335-_jpg.rf.a9c22ed432383affd0dbb4592001368c.jpg,640,640,Fin_lesions,417,286,525,421
25_jpg.rf.6cdb6a01040d1abbaf2b8aadd28753d0.jpg,640,640,EUS,158,352,386,427
n-336-_jpg.rf.518f00c0a6df652966c20097a3f05384.jpg,640,640,Fin_lesions,82,49,641,596
n-39-_jpg.rf.78d5fb97825f545299062f3431cded94.jpg,640,640,Eye_disease,479,243,562,326
n-39-_jpg.rf.78d5fb97825f545299062f3431cded94.jpg,640,640,Eye_disease,295,301,350,356
n-39-_jpg.rf.78d5fb97825f545299062f3431cded94.jpg,640,640,Eye_disease,66,324,106,364
n-87-_jpg.rf.f0b81910be9749817b80320c798b652b.jpg,640,640,Eye_disease,253,240,312,296
s-78-_jpg.rf.71dc17f15ab1de25da124af15db981ec.jpg,640,640,Rotten_gills,202,292,357,374
s-78-_jpg.rf.71dc17f15ab1de25da124af15db981ec.jpg,640,640,Eye_disease,235,229,297,279
n-300-_jpg.rf.0cfa6dabe5d0b376b0ab7fa7cdd2c501.jpg,640,640,Body_Worms,362,326,428,392
n-300-_jpg.rf.0cfa6dabe5d0b376b0ab7fa7cdd2c501.jpg,640,640,Head_Worms,343,120,463,240
n-156-_jpg.rf.ec756c40df03e33f86d9575b78d2be4d.jpg,640,640,EUS,255,266,392,388
IMG20230921151138_jpg.rf.11d8c06b50f84291ac227f364475ed5c.jpg,640,640,Eye_disease,372,342,421,386
IMG20230921151138_jpg.rf.11d8c06b50f84291ac227f364475ed5c.jpg,640,640,EUS,204,175,345,312
n-111-_jpg.rf.6e292793c62139ea6e83ff31ee218604.jpg,640,640,EUS,305,265,385,331
n-111-_jpg.rf.6e292793c62139ea6e83ff31ee218604.jpg,640,640,EUS,304,196,365,243
n-111-_jpg.rf.6e292793c62139ea6e83ff31ee218604.jpg,640,640,EUS,323,139,373,186
n-111-_jpg.rf.6e292793c62139ea6e83ff31ee218604.jpg,640,640,Eye_disease,306,16,351,50
n-5-_jpg.rf.0253219136f78f044e578482b8c3b4d4.jpg,640,640,Eye_disease,260,271,378,388
n-166-_jpg.rf.f29da93b7b5ba3fe8ff1a3dd1a7b1d86.jpg,640,640,EUS,96,165,204,273
n-166-_jpg.rf.f29da93b7b5ba3fe8ff1a3dd1a7b1d86.jpg,640,640,EUS,422,210,488,277
n-166-_jpg.rf.f29da93b7b5ba3fe8ff1a3dd1a7b1d86.jpg,640,640,EUS,464,384,514,422
07_jpg.rf.4e772adb85e5c21c9c00fc648f6e12cb.jpg,640,640,EUS,52,84,424,550
n-301-_jpg.rf.6ede5e74d7662c0097e3be6bd39ba523.jpg,640,640,Eye_disease,210,244,258,292
n-301-_jpg.rf.6ede5e74d7662c0097e3be6bd39ba523.jpg,640,640,Body_Worms,164,252,204,278
n-301-_jpg.rf.6ede5e74d7662c0097e3be6bd39ba523.jpg,640,640,Body_Worms,150,210,199,243
n-301-_jpg.rf.6ede5e74d7662c0097e3be6bd39ba523.jpg,640,640,Body_Worms,173,182,221,204
n-301-_jpg.rf.6ede5e74d7662c0097e3be6bd39ba523.jpg,640,640,Body_Worms,109,212,171,274
n-1-_jpg.rf.85ef200ad1a059853b4175d4138b7791.jpg,640,640,Eye_disease,350,211,404,260
s-144-_jpg.rf.43f8afcdcb3f923d9db47da99cc86bb4.jpg,640,640,EUS,333,300,421,396
s-144-_jpg.rf.43f8afcdcb3f923d9db47da99cc86bb4.jpg,640,640,EUS,296,202,350,256
s-144-_jpg.rf.43f8afcdcb3f923d9db47da99cc86bb4.jpg,640,640,EUS,342,484,400,541
s-144-_jpg.rf.43f8afcdcb3f923d9db47da99cc86bb4.jpg,640,640,Fin_lesions,174,4,381,172
s-144-_jpg.rf.43f8afcdcb3f923d9db47da99cc86bb4.jpg,640,640,Fin_lesions,395,462,482,597
n-83-_jpg.rf.8d243612ed21bf0b42e6cd3c455d6032.jpg,640,640,Eye_disease,240,530,283,573
n-483-_jpg.rf.c80598106a6f32255669a4fd75fcc55e.jpg,640,640,Rotten_gills,396,293,522,419
robo-276-_jpg.rf.d79c97cf7707c58c0c2a56ceaf05ddae.jpg,640,640,Eye_disease,358,459,392,501
robo-276-_jpg.rf.d79c97cf7707c58c0c2a56ceaf05ddae.jpg,640,640,Eye_disease,296,464,331,504
s-103-_jpg.rf.9c43c81ca2d3952268633ceb667c0680.jpg,640,640,EUS,290,205,421,335
s-103-_jpg.rf.9c43c81ca2d3952268633ceb667c0680.jpg,640,640,EUS,316,352,387,422
n-364-_jpg.rf.629002e31defc4d93e37317ec7e794de.jpg,640,640,Fin_lesions,67,431,196,590
n-443-_jpg.rf.75d21bd20726c2c8274b197b8feeeb1c.jpg,640,640,Rotten_gills,197,252,318,411
n-443-_jpg.rf.75d21bd20726c2c8274b197b8feeeb1c.jpg,640,640,Eye_disease,100,300,159,360
s-214-_jpg.rf.4eaa6f721e0479699ba7f5da39da65ac.jpg,640,640,EUS,288,340,362,468
f10_jpg.rf.c6c039b4584e31cf8ec34b03a12e410c.jpg,640,640,EUS,49,223,389,584
f10_jpg.rf.c6c039b4584e31cf8ec34b03a12e410c.jpg,640,640,EUS,86,12,274,170
s-206-_jpg.rf.db85453d8db442f1ac6045534c92be78.jpg,640,640,Fin_lesions,98,326,378,606
n-190-_jpg.rf.bd654f06ef87e3f15c98b0b3eba211a0.jpg,640,640,EUS,295,205,353,263
n-190-_jpg.rf.bd654f06ef87e3f15c98b0b3eba211a0.jpg,640,640,Fin_lesions,199,26,307,140
n-5-_jpg.rf.cbbc132ac7467858d1ffd96c0d6fc104.jpg,640,640,Eye_disease,249,256,378,386
ikan_ikan_Gurame_37_jpg.rf.03ac94b38d85424c73039e808626517b.jpg,640,640,Body_Worms,104,241,179,321
n-115-_jpg.rf.05b3438befcbf5ae4a39705baf45f443.jpg,640,640,EUS,257,274,374,365
n-192-_jpg.rf.b2700a35e9c51d717963c3b8d51cdfcc.jpg,640,640,EUS,225,272,409,401
n-17-_jpg.rf.b10e6d42b7a5ac4c5e5565c155b6a416.jpg,640,640,Eye_disease,446,368,514,436
s-9-_jpg.rf.0af725c9ec0425bd5ce98043cf8e1282.jpg,640,640,Eye_disease,356,336,430,398
s-9-_jpg.rf.0af725c9ec0425bd5ce98043cf8e1282.jpg,640,640,EUS,168,238,311,381
n-119-_jpg.rf.51a1b1e6d067625ded0db86beac85b30.jpg,640,640,EUS,277,374,354,438
s-276-_jpg.rf.1982a6700b0d2e42cf9f4c82490020f3.jpg,640,640,EUS,157,161,284,289
s-276-_jpg.rf.1982a6700b0d2e42cf9f4c82490020f3.jpg,640,640,EUS,301,201,398,298
s-276-_jpg.rf.1982a6700b0d2e42cf9f4c82490020f3.jpg,640,640,EUS,458,232,531,305
s-276-_jpg.rf.1982a6700b0d2e42cf9f4c82490020f3.jpg,640,640,EUS,535,245,625,335
n-312-_jpg.rf.20f0d0f71d6b4f18c7079724289a879d.jpg,640,640,Body_Worms,289,296,359,392
n-312-_jpg.rf.20f0d0f71d6b4f18c7079724289a879d.jpg,640,640,Body_Worms,178,283,253,363
n-312-_jpg.rf.20f0d0f71d6b4f18c7079724289a879d.jpg,640,640,Body_Worms,119,326,157,365
n-312-_jpg.rf.20f0d0f71d6b4f18c7079724289a879d.jpg,640,640,Body_Worms,177,183,264,247
n-312-_jpg.rf.20f0d0f71d6b4f18c7079724289a879d.jpg,640,640,Body_Worms,296,162,432,234
